noise_type,noise_label,amount,amount_level,param_label,feature,feature_group,model,rmse,r2,rmse_delta,rmse_pct
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),Urbanization,Human / Land Use,XGBoost,0.010922208048440024,0.9521017780846245,-7.611235296170818e-06,-0.06963733890364042
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),ClimateChange,Socio-Political,Linear Regression,3.4517875338188924e-05,0.9999995216050197,3.451787533807806e-05,31134166769152.324
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),ClimateChange,Socio-Political,XGBoost,0.010888796251702087,0.9523943778652807,-4.102303203410741e-05,-0.37533129294416206
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),DamsQuality,Infrastructure,Linear Regression,4.005872464830827e-05,0.999999355693164,4.0058724648197406e-05,36131859262516.66
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),DamsQuality,Infrastructure,XGBoost,0.010920595103807062,0.9521159238461996,-9.224179929132742e-06,-0.08439462437277916
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),Siltation,Physical / Environmental,Linear Regression,3.5767127601001e-05,0.9999994863507832,3.576712760089013e-05,32260957682735.18
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),Siltation,Physical / Environmental,XGBoost,0.01096637842941239,0.9517135853849354,3.655914567619531e-05,0.3344899373642536
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),AgriculturalPractices,Human / Land Use,Linear Regression,2.7877659723298825e-05,0.9999996879593832,2.7877659723187955e-05,25144876341735.51
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),AgriculturalPractices,Human / Land Use,XGBoost,0.010895902314613083,0.9523322224310027,-3.3916969123111776e-05,-0.31031591870490444
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),Encroachments,Human / Land Use,Linear Regression,3.1883356024392265e-05,0.9999995918436481,3.18833560242814e-05,28757903373189.062
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),Encroachments,Human / Land Use,XGBoost,0.010903221036332386,0.9522681645209585,-2.659824740380845e-05,-0.24335486903600695
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,3.626864892399012e-05,0.9999994718451681,3.626864892387925e-05,32713316014622.547
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.010943749968969355,0.9519126520000917,1.3930685233160683e-05,0.12745576913508389
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),DrainageSystems,Infrastructure,Linear Regression,3.3192939088650555e-05,0.9999995576256677,3.319293908853969e-05,29939110997393.47
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),DrainageSystems,Infrastructure,XGBoost,0.010922479762504446,0.952099394906721,-7.339521231749038e-06,-0.067151350275941
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),CoastalVulnerability,Physical / Environmental,Linear Regression,3.502803130923693e-05,0.9999995073596721,3.5028031309126065e-05,31594313314248.8
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),CoastalVulnerability,Physical / Environmental,XGBoost,0.010878911002963905,0.9524807748910455,-5.090828077228965e-05,-0.46577422234274507
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),Landslides,Physical / Environmental,Linear Regression,3.152295601176926e-05,0.9999996010188534,3.1522956011658395e-05,28432832551572.44
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),Landslides,Physical / Environmental,XGBoost,0.010860117218162574,0.9526448160685891,-6.97020655736208e-05,-0.6377238613390339
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),Watersheds,Physical / Environmental,Linear Regression,4.385698210437136e-05,0.9999992277178635,4.3856982104260494e-05,39557782205658.87
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),Watersheds,Physical / Environmental,XGBoost,0.010962049805363474,0.9517516968701755,3.223052162727898e-05,0.29488613480772446
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),DeterioratingInfrastructure,Infrastructure,Linear Regression,3.0711792360207e-05,0.9999996212882081,3.071179236009613e-05,27701185422151.516
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),DeterioratingInfrastructure,Infrastructure,XGBoost,0.010937425225249285,0.9519682183766939,7.6059415130905195e-06,0.06958890458882813
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),PopulationScore,Human / Land Use,Linear Regression,2.3620083293591036e-05,0.9999997759931228,2.3620083293480167e-05,21304660416026.25
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),PopulationScore,Human / Land Use,XGBoost,0.010946892813509926,0.9518850284230551,1.7073529773731222e-05,0.15621054045364685
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),WetlandLoss,Physical / Environmental,Linear Regression,3.923403915558468e-05,0.9999993819486712,3.9234039155473816e-05,35388015807174.18
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),WetlandLoss,Physical / Environmental,XGBoost,0.010868271914065922,0.9525736728018745,-6.154736967027216e-05,-0.5631142480265522
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),InadequatePlanning,Socio-Political,Linear Regression,3.3158674395699424e-05,0.9999995585385123,3.315867439558856e-05,29908205194119.492
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),InadequatePlanning,Socio-Political,XGBoost,0.010968229081379137,0.9516972866790461,3.840979764294268e-05,0.3514220742889801
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),PoliticalFactors,Socio-Political,Linear Regression,3.3798954010266975e-05,0.9999995413250498,3.379895401015611e-05,30485719658830.594
multiplicative,Multiplicative (Proportional),0.05,1,σ (relative),PoliticalFactors,Socio-Political,XGBoost,0.010834630583762122,0.9528668225210973,-9.518869997407302e-05,-0.8709082694140775
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),MonsoonIntensity,Physical / Environmental,Linear Regression,0.00012513642633987988,0.9999937126737208,0.00012513642633976902,112869587956946.47
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),MonsoonIntensity,Physical / Environmental,XGBoost,0.01089424635616645,0.9523467104207598,-3.557292756974431e-05,-0.3254667496897921
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),TopographyDrainage,Physical / Environmental,Linear Regression,0.00011472491782509573,0.9999947153769738,0.00011472491782498486,103478695868633.23
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),TopographyDrainage,Physical / Environmental,XGBoost,0.010928968213820901,0.952042467713291,-8.510699152936702e-07,-0.007786678747379478
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),RiverManagement,Infrastructure,Linear Regression,0.00012225802745556254,0.9999939985903659,0.00012225802745545168,110273351948364.02
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),RiverManagement,Infrastructure,XGBoost,0.01088220563298718,0.9524519885589995,-4.761365074901387e-05,-0.4356307228232401
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),Deforestation,Human / Land Use,Linear Regression,0.00012307842622386782,0.9999939177765552,0.00012307842622375696,111013328897103.0
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),Deforestation,Human / Land Use,XGBoost,0.010935037666773437,0.9519891860483738,5.218383037242091e-06,0.04774445854751832
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),Urbanization,Human / Land Use,Linear Regression,0.00012394885855152894,0.9999938314432358,0.00012394885855141808,111798434729522.75
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),Urbanization,Human / Land Use,XGBoost,0.01095168573946029,0.9518428864226498,2.1866455724096207e-05,0.2000623720891155
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),ClimateChange,Socio-Political,Linear Regression,0.00012221990487275614,0.9999940023325097,0.00012221990487264528,110238966435375.73
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),ClimateChange,Socio-Political,XGBoost,0.01080171449428785,0.9531527728732474,-0.00012810478944834391,-1.172066857857079
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),DamsQuality,Infrastructure,Linear Regression,0.000133833577892744,0.9999928083477485,0.00013383357789263314,120714177585113.89
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),DamsQuality,Infrastructure,XGBoost,0.010972805819643374,0.9516569674994152,4.298653590717981e-05,0.3932959437961129
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),Siltation,Physical / Environmental,Linear Regression,0.0001256008901498414,0.999993665914275,0.00012560089014973053,113288521439263.81
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),Siltation,Physical / Environmental,XGBoost,0.011021858726193021,0.9512237753367823,9.203944245682674e-05,0.8420948239627658
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),AgriculturalPractices,Human / Land Use,Linear Regression,0.00010691114628349902,0.9999954107208602,0.00010691114628338815,96430890524607.27
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),AgriculturalPractices,Human / Land Use,XGBoost,0.01097637030729788,0.9516255541792645,4.655102356168617e-05,0.42590844691233903
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),Encroachments,Human / Land Use,Linear Regression,0.00011856049929674122,0.9999943561099919,0.00011856049929663034,106938284039262.81
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),Encroachments,Human / Land Use,XGBoost,0.011024861015961262,0.951197199001769,9.504173222506761e-05,0.8695636200178694
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.00012639576925894245,0.999993585488664,0.0001263957692588316,114005480362768.8
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.010969337853390587,0.9516875203980507,3.9518569654391905e-05,0.3615665422135239
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),DrainageSystems,Infrastructure,Linear Regression,0.00011866126797099599,0.9999943465120397,0.00011866126797088511,107029174590278.08
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),DrainageSystems,Infrastructure,XGBoost,0.01091463328686383,0.9521681917253141,-1.5185996872365062e-05,-0.13894096945374157
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),CoastalVulnerability,Physical / Environmental,Linear Regression,0.00012441018880254975,0.9999937854397839,0.0001244101888024389,112214541828533.34
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),CoastalVulnerability,Physical / Environmental,XGBoost,0.010929362077381585,0.9520390110164796,-4.572063546093297e-07,-0.004183109919206647
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),Landslides,Physical / Environmental,Linear Regression,0.00011544783121400482,0.999994648567404,0.00011544783121389395,104130743707311.17
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),Landslides,Physical / Environmental,XGBoost,0.0109402538441516,0.9519433713636128,1.0434560415405192e-05,0.09546873689789219
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),Watersheds,Physical / Environmental,Linear Regression,0.00014117467082872461,0.9999919977508369,0.00014117467082861376,127335639928844.36
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),Watersheds,Physical / Environmental,XGBoost,0.010956448177350876,0.9518009942182399,2.662889361468128e-05,0.24363525986477785
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),DeterioratingInfrastructure,Infrastructure,Linear Regression,0.00011323684170972285,0.9999948515796525,0.00011323684170961197,102136492459893.78
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),DeterioratingInfrastructure,Infrastructure,XGBoost,0.01090325126104433,0.9522678998866871,-2.656802269186513e-05,-0.24307833461984973
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),PopulationScore,Human / Land Use,Linear Regression,9.871832845221735e-05,0.9999960871419918,9.871832845210648e-05,89041195933902.75
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),PopulationScore,Human / Land Use,XGBoost,0.010974813243954242,0.9516392776109283,4.499396021804755e-05,0.4116624351236944
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),WetlandLoss,Physical / Environmental,Linear Regression,0.00013249026171518915,0.999992951991517,0.0001324902617150783,119502543627749.31
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),WetlandLoss,Physical / Environmental,XGBoost,0.01091353346763222,0.9521778308383813,-1.6285816103973894e-05,-0.14900352586988824
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),InadequatePlanning,Socio-Political,Linear Regression,0.00011938239636616018,0.9999942775884758,0.0001193823963660493,107679612414075.58
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),InadequatePlanning,Socio-Political,XGBoost,0.01101842677939657,0.9512541461390819,8.860749566037482e-05,0.8106949745475176
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),PoliticalFactors,Socio-Political,Linear Regression,0.00011964629650414434,0.9999942522612189,0.00011964629650403347,107917643023605.53
multiplicative,Multiplicative (Proportional),0.1,2,σ (relative),PoliticalFactors,Socio-Political,XGBoost,0.010932880323375475,0.952008128021611,3.0610396392800887e-06,0.028006315198961993
multiplicative,Multiplicative (Proportional),0.2,3,σ (relative),MonsoonIntensity,Physical / Environmental,Linear Regression,0.00045846380678548,0.9999156065746142,0.00045846380678536913,413521645763927.1
multiplicative,Multiplicative (Proportional),0.2,3,σ (relative),MonsoonIntensity,Physical / Environmental,XGBoost,0.010965725099830296,0.9517193386066702,3.590581609410129e-05,0.32851244070915164
multiplicative,Multiplicative (Proportional),0.2,3,σ (relative),TopographyDrainage,Physical / Environmental,Linear Regression,0.00043663630839428565,0.9999234512337964,0.0004366363083941748,393833847241890.8
multiplicative,Multiplicative (Proportional),0.2,3,σ (relative),TopographyDrainage,Physical / Environmental,XGBoost,0.010983013829969808,0.9515669785342606,5.319454623361336e-05,0.4866919100187501
multiplicative,Multiplicative (Proportional),0.2,3,σ (relative),RiverManagement,Infrastructure,Linear Regression,0.00045517929144951264,0.9999168114617678,0.0004551792914494018,410559103972919.56
multiplicative,Multiplicative (Proportional),0.2,3,σ (relative),RiverManagement,Infrastructure,XGBoost,0.010909160268270409,0.9522161491297946,-2.06590154657859e-05,-0.18901516053908554
multiplicative,Multiplicative (Proportional),0.2,3,σ (relative),Deforestation,Human / Land Use,Linear Regression,0.0004522353987039765,0.9999178840333628,0.00045223539870386565,407903794316913.3
multiplicative,Multiplicative (Proportional),0.2,3,σ (relative),Deforestation,Human / Land Use,XGBoost,0.011038610347813947,0.9510753971363387,0.00010879106407775223,0.9953601359140097
multiplicative,Multiplicative (Proportional),0.2,3,σ (relative),Urbanization,Human / Land Use,Linear Regression,0.0004594567721297382,0.9999152406111752,0.00045945677212962734,414417272980878.75
multiplicative,Multiplicative (Proportional),0.2,3,σ (relative),Urbanization,Human / Land Use,XGBoost,0.010970363332926168,0.9516784868947313,4.054404918997327e-05,0.3709489437790036
multiplicative,Multiplicative (Proportional),0.2,3,σ (relative),ClimateChange,Socio-Political,Linear Regression,0.00044930797808265873,0.9999189437024301,0.00044930797808254787,405263342060368.4
